timestamp,source_type,host,src_ip,dst_ip,src_port,dst_port,protocol,event_id,event_type,details
2017-05-13T21:40:51Z,sysmon,host-ward13,10.10.14.11,0.0.0.0,0,0,TCP,1,process_create,Image: C:\Program Files\App\app9.exe ParentImage: C:\Windows\explorer.exe
2017-05-14T03:05:43Z,firewall,edge-fw,198.51.100.4,10.10.13.238,45368,53,TCP,,conn,conn_open from 198.51.100.4 to 10.10.13.238:53
2017-05-12T05:00:09Z,sysmon,host-ward70,10.10.21.59,0.0.0.0,0,0,TCP,1,process_create,Image: C:\Program Files\App\app7.exe ParentImage: C:\Windows\explorer.exe
2017-05-15T08:25:50Z,firewall,edge-fw,198.51.100.56,10.10.36.182,16585,80,TCP,,conn,conn_open from 198.51.100.56 to 10.10.36.182:80
2017-05-15T07:49:16Z,sysmon,host-ward75,10.10.26.190,0.0.0.0,0,0,TCP,1,process_create,Image: C:\Program Files\App\app19.exe ParentImage: C:\Windows\explorer.exe
2017-05-13T13:36:08Z,firewall,edge-fw,198.51.100.85,10.10.7.221,6272,443,TCP,,conn,conn_open from 198.51.100.85 to 10.10.7.221:443
2017-05-12T03:06:28Z,firewall,edge-fw,198.51.100.78,10.10.22.21,38553,443,TCP,,conn,conn_open from 198.51.100.78 to 10.10.22.21:22
2017-05-14T10:36:51Z,firewall,edge-fw,198.51.100.10,10.10.11.106,8441,135,TCP,,conn,conn_open from 198.51.100.10 to 10.10.11.106:135
2017-05-12T05:53:17Z,firewall,edge-fw,198.51.100.150,10.10.29.227,40645,80,TCP,,conn,conn_open from 198.51.100.150 to 10.10.29.227:443
2017-05-12T09:39:30Z,firewall,edge-fw,198.51.100.39,10.10.18.164,26776,22,TCP,,conn,conn_open from 198.51.100.39 to 10.10.18.164:22
2017-05-12T22:33:17Z,sysmon,host-ward33,10.10.34.58,0.0.0.0,0,0,TCP,11,file_create,Path: C:\Users\user47\Documents\doc135.docx
2017-05-14T22:23:22Z,firewall,edge-fw,198.51.100.75,10.10.16.170,3956,22,TCP,,conn,conn_open from 198.51.100.75 to 10.10.16.170:80
2017-05-15T09:54:07Z,sysmon,host-ward46,10.10.47.215,0.0.0.0,0,0,TCP,1,process_create,Image: C:\Program Files\App\app13.exe ParentImage: C:\Windows\explorer.exe
2017-05-15T10:08:52Z,sysmon,host-ward13,10.10.14.224,0.0.0.0,0,0,TCP,11,file_create,Path: C:\Users\user83\Documents\doc501.docx
2017-05-15T00:13:59Z,firewall,edge-fw,198.51.100.3,10.10.30.172,55250,53,TCP,,conn,conn_open from 198.51.100.3 to 10.10.30.172:53
2017-05-15T00:11:48Z,sysmon,host-ward24,10.10.25.58,0.0.0.0,0,0,TCP,1,process_create,Image: C:\Program Files\App\app28.exe ParentImage: C:\Windows\explorer.exe
2017-05-12T01:39:45Z,firewall,edge-fw,198.51.100.100,10.10.45.203,41776,135,TCP,,conn,conn_open from 198.51.100.100 to 10.10.45.203:135
2017-05-14T02:38:35Z,firewall,edge-fw,198.51.100.37,10.10.31.249,35988,80,TCP,,conn,conn_open from 198.51.100.37 to 10.10.31.249:80
2017-05-12T16:51:32Z,firewall,edge-fw,198.51.100.52,10.10.31.179,19240,80,TCP,,conn,conn_open from 198.51.100.52 to 10.10.31.179:80
2017-05-15T09:55:51Z,firewall,edge-fw,198.51.100.54,10.10.5.111,2292,443,TCP,,conn,conn_open from 198.51.100.54 to 10.10.5.111:443
2017-05-15T10:15:55Z,windows,host-ward64,10.10.15.132,0.0.0.0,0,0,,4624,logon,Account: DOMAIN\user169 LogonType: 3
2017-05-14T20:07:13Z,windows,host-ward12,10.10.13.77,0.0.0.0,0,0,,4624,logon,Account: DOMAIN\user304 LogonType: 3
2017-05-13T02:02:51Z,sysmon,host-ward45,10.10.46.31,0.0.0.0,0,0,TCP,1,process_create,Image: C:\Program Files\App\app12.exe ParentImage: C:\Windows\explorer.exe
2017-05-12T17:39:53Z,sysmon,host-ward29,10.10.30.123,0.0.0.0,0,0,TCP,11,file_create,Path: C:\Users\user133\Documents\doc46.docx
2017-05-12T02:47:05Z,firewall,edge-fw,198.51.100.99,10.10.9.221,33513,443,TCP,,conn,conn_open from 198.51.100.99 to 10.10.9.221:22
2017-05-14T10:21:32Z,sysmon,host-ward58,10.10.9.101,0.0.0.0,0,0,TCP,1,process_create,Image: C:\Program Files\App\app23.exe ParentImage: C:\Windows\explorer.exe
2017-05-15T06:43:47Z,firewall,edge-fw,198.51.100.106,10.10.13.242,62266,80,TCP,,conn,conn_open from 198.51.100.106 to 10.10.13.242:80
2017-05-15T04:01:14Z,firewall,edge-fw,198.51.100.75,10.10.27.228,36274,80,TCP,,conn,conn_open from 198.51.100.75 to 10.10.27.228:80
2017-05-14T08:39:10Z,firewall,edge-fw,198.51.100.75,10.10.33.111,30424,80,TCP,,conn,conn_open from 198.51.100.75 to 10.10.33.111:80
2017-05-12T07:15:18Z,sysmon,host-ward78,10.10.29.168,0.0.0.0,0,0,TCP,1,process_create,Image: C:\Program Files\App\app12.exe ParentImage: C:\Windows\explorer.exe
2017-05-13T22:51:38Z,firewall,edge-fw,198.51.100.5,10.10.27.62,6916,443,TCP,,conn,conn_open from 198.51.100.5 to 10.10.27.62:443
2017-05-15T06:56:36Z,firewall,edge-fw,198.51.100.8,10.10.37.142,28146,22,TCP,,conn,conn_open from 198.51.100.8 to 10.10.37.142:22
2017-05-12T06:32:31Z,sysmon,host-ward23,10.10.24.217,0.0.0.0,0,0,TCP,1,process_create,Image: C:\Program Files\App\app37.exe ParentImage: C:\Windows\explorer.exe
2017-05-15T02:02:26Z,windows,host-ward75,10.10.26.203,0.0.0.0,0,0,,4624,logon,Account: DOMAIN\user45 LogonType: 2
2017-05-14T20:24:47Z,firewall,edge-fw,198.51.100.90,10.10.15.53,24261,443,TCP,,conn,conn_open from 198.51.100.90 to 10.10.15.53:22
2017-05-14T22:56:54Z,firewall,edge-fw,198.51.100.24,10.10.4.104,43738,53,TCP,,conn,conn_open from 198.51.100.24 to 10.10.4.104:53
2017-05-13T06:58:10Z,sysmon,host-ward73,10.10.24.114,0.0.0.0,0,0,TCP,1,process_create,Image: C:\Program Files\App\app18.exe ParentImage: C:\Windows\explorer.exe
2017-05-14T04:32:59Z,firewall,edge-fw,198.51.100.68,10.10.5.56,12782,443,TCP,,conn,conn_open from 198.51.100.68 to 10.10.5.56:22
2017-05-14T23:13:23Z,firewall,edge-fw,198.51.100.61,10.10.5.138,53322,22,TCP,,conn,conn_open from 198.51.100.61 to 10.10.5.138:22
2017-05-13T19:21:33Z,firewall,edge-fw,198.51.100.11,10.10.14.92,2744,53,TCP,,conn,conn_open from 198.51.100.11 to 10.10.14.92:53
2017-05-13T23:56:57Z,firewall,edge-fw,198.51.100.9,10.10.6.9,55379,22,TCP,,conn,conn_open from 198.51.100.9 to 10.10.6.9:22
2017-05-14T03:12:57Z,firewall,edge-fw,198.51.100.140,10.10.45.38,11712,135,TCP,,conn,conn_open from 198.51.100.140 to 10.10.45.38:135
2017-05-12T00:20:52Z,sysmon,host-ward70,10.10.21.109,0.0.0.0,0,0,TCP,1,process_create,Image: C:\Program Files\App\app2.exe ParentImage: C:\Windows\explorer.exe
2017-05-14T09:43:35Z,sysmon,host-ward77,10.10.28.26,0.0.0.0,0,0,TCP,11,file_create,Path: C:\Users\user78\Desktop\note124.txt
2017-05-14T03:18:39Z,firewall,edge-fw,198.51.100.35,10.10.1.53,23679,80,TCP,,conn,conn_open from 198.51.100.35 to 10.10.1.53:80
2017-05-13T19:51:47Z,firewall,edge-fw,198.51.100.114,10.10.4.133,42414,443,TCP,,conn,conn_open from 198.51.100.114 to 10.10.4.133:80
2017-05-13T02:28:42Z,firewall,edge-fw,198.51.100.147,10.10.4.69,38923,443,TCP,,conn,conn_open from 198.51.100.147 to 10.10.4.69:22
2017-05-12T09:09:51Z,firewall,edge-fw,198.51.100.90,10.10.49.197,24675,53,TCP,,conn,conn_open from 198.51.100.90 to 10.10.49.197:53
2017-05-14T09:34:17Z,sysmon,host-ward09,10.10.10.155,0.0.0.0,0,0,TCP,11,file_create,Path: C:\Users\user129\Documents\doc852.docx
2017-05-12T01:31:08Z,sysmon,host-ward70,10.10.21.140,0.0.0.0,0,0,TCP,1,process_create,Image: C:\Program Files\App\app13.exe ParentImage: C:\Windows\explorer.exe
2017-05-15T00:53:05Z,firewall,edge-fw,198.51.100.89,10.10.26.98,31471,80,TCP,,conn,conn_open from 198.51.100.89 to 10.10.26.98:80
2017-05-12T02:06:03Z,firewall,edge-fw,198.51.100.39,10.10.5.20,22807,22,TCP,,conn,conn_open from 198.51.100.39 to 10.10.5.20:22
2017-05-14T10:18:18Z,sysmon,host-ward09,10.10.10.19,0.0.0.0,0,0,TCP,1,process_create,Image: C:\Program Files\App\app28.exe ParentImage: C:\Windows\explorer.exe
2017-05-12T01:38:31Z,sysmon,backup-01,10.10.38.239,0.0.0.0,0,0,TCP,11,file_create,Path: D:\Backups\backup_211.bak
2017-05-12T14:48:02Z,windows,host-ward27,10.10.28.131,0.0.0.0,0,0,,4624,logon,Account: DOMAIN\user457 LogonType: 2
2017-05-12T13:58:58Z,sysmon,host-ward20,10.10.21.54,0.0.0.0,0,0,TCP,1,process_create,Image: C:\Program Files\App\app6.exe ParentImage: C:\Windows\explorer.exe
2017-05-15T03:18:39Z,firewall,edge-fw,198.51.100.101,10.10.27.236,4393,80,TCP,,conn,conn_open from 198.51.100.101 to 10.10.27.236:80
2017-05-13T01:37:29Z,firewall,edge-fw,198.51.100.83,10.10.17.208,36836,53,TCP,,conn,conn_open from 198.51.100.83 to 10.10.17.208:53
2017-05-15T17:56:35Z,firewall,edge-fw,198.51.100.85,10.10.6.182,26111,443,TCP,,conn,conn_open from 198.51.100.85 to 10.10.6.182:443
2017-05-13T07:53:04Z,windows,host-ward20,10.10.21.87,0.0.0.0,0,0,,4624,logon,Account: DOMAIN\user120 LogonType: 7
2017-05-14T13:58:48Z,firewall,edge-fw,198.51.100.2,10.10.16.18,33232,135,TCP,,conn,conn_open from 198.51.100.2 to 10.10.16.18:135
2017-05-15T19:43:57Z,sysmon,host-ward47,10.10.48.4,0.0.0.0,0,0,TCP,1,process_create,Image: C:\Program Files\App\app3.exe ParentImage: C:\Windows\explorer.exe
2017-05-12T00:50:16Z,firewall,edge-fw,203.0.113.45,10.10.18.157,38309,445,TCP,,conn,SYN from 203.0.113.45 to 10.10.18.157:445
2017-05-12T01:38:14Z,sysmon,backup-01,10.10.40.244,0.0.0.0,0,0,TCP,11,file_create,Path: D:\Backups\backup_194.bak
2017-05-14T21:27:36Z,firewall,edge-fw,198.51.100.114,10.10.21.247,62149,80,TCP,,conn,conn_open from 198.51.100.114 to 10.10.21.247:80
2017-05-12T16:43:34Z,sysmon,host-ward59,10.10.10.207,0.0.0.0,0,0,TCP,1,process_create,Image: C:\Program Files\App\app10.exe ParentImage: C:\Windows\explorer.exe
2017-05-12T14:44:05Z,sysmon,host-ward74,10.10.25.63,0.0.0.0,0,0,TCP,1,process_create,Image: C:\Program Files\App\app52.exe ParentImage: C:\Windows\explorer.exe
2017-05-14T00:33:30Z,firewall,edge-fw,198.51.100.127,10.10.4.220,44283,53,TCP,,conn,conn_open from 198.51.100.127 to 10.10.4.220:53
2017-05-12T22:52:04Z,sysmon,host-ward14,10.10.15.26,0.0.0.0,0,0,TCP,1,process_create,Image: C:\Program Files\App\app56.exe ParentImage: C:\Windows\explorer.exe
2017-05-14T03:51:47Z,sysmon,host-ward29,10.10.30.107,0.0.0.0,0,0,TCP,1,process_create,Image: C:\Program Files\App\app9.exe ParentImage: C:\Windows\explorer.exe
2017-05-13T17:24:59Z,sysmon,host-ward42,10.10.43.152,0.0.0.0,0,0,TCP,1,process_create,Image: C:\Program Files\App\app34.exe ParentImage: C:\Windows\explorer.exe
2017-05-14T00:40:58Z,sysmon,host-ward04,10.10.5.228,0.0.0.0,0,0,TCP,1,process_create,Image: C:\Program Files\App\app26.exe ParentImage: C:\Windows\explorer.exe
2017-05-12T08:11:29Z,sysmon,host-ward09,10.10.10.65,0.0.0.0,0,0,TCP,1,process_create,Image: C:\Program Files\App\app3.exe ParentImage: C:\Windows\explorer.exe
2017-05-14T23:57:34Z,firewall,edge-fw,198.51.100.106,10.10.14.140,45345,80,TCP,,conn,conn_open from 198.51.100.106 to 10.10.14.140:22
2017-05-14T03:21:10Z,firewall,edge-fw,198.51.100.117,10.10.23.50,25890,80,TCP,,conn,conn_open from 198.51.100.117 to 10.10.23.50:80
2017-05-15T08:10:57Z,firewall,edge-fw,198.51.100.106,10.10.4.238,56782,135,TCP,,conn,conn_open from 198.51.100.106 to 10.10.4.238:135
2017-05-15T04:46:26Z,firewall,edge-fw,198.51.100.40,10.10.44.197,50371,22,TCP,,conn,conn_open from 198.51.100.40 to 10.10.44.197:22
2017-05-14T11:33:50Z,sysmon,host-ward60,10.10.11.80,0.0.0.0,0,0,TCP,11,file_create,Path: C:\Users\user140\Documents\doc244.docx
2017-05-13T14:18:07Z,firewall,edge-fw,198.51.100.5,10.10.39.19,41394,22,TCP,,conn,conn_open from 198.51.100.5 to 10.10.39.19:22
2017-05-12T23:07:22Z,firewall,edge-fw,198.51.100.60,10.10.7.132,60334,135,TCP,,conn,conn_open from 198.51.100.60 to 10.10.7.132:135
2017-05-14T15:07:03Z,sysmon,host-ward15,10.10.16.19,0.0.0.0,0,0,TCP,11,file_create,Path: C:\Users\user81\Documents\doc895.docx
2017-05-13T17:40:59Z,sysmon,host-ward28,10.10.29.26,0.0.0.0,0,0,TCP,1,process_create,Image: C:\Program Files\App\app6.exe ParentImage: C:\Windows\explorer.exe
2017-05-12T02:19:46Z,sysmon,host-ward79,10.10.30.188,0.0.0.0,0,0,TCP,1,process_create,Image: C:\Program Files\App\app9.exe ParentImage: C:\Windows\explorer.exe
2017-05-15T01:58:00Z,sysmon,host-ward01,10.10.2.32,0.0.0.0,0,0,TCP,1,process_create,Image: C:\Program Files\App\app4.exe ParentImage: C:\Windows\explorer.exe
2017-05-12T14:22:39Z,firewall,edge-fw,198.51.100.112,10.10.29.131,43557,53,TCP,,conn,conn_open from 198.51.100.112 to 10.10.29.131:53
2017-05-15T14:15:03Z,firewall,edge-fw,198.51.100.47,10.10.29.104,50010,80,TCP,,conn,conn_open from 198.51.100.47 to 10.10.29.104:80
2017-05-12T09:07:31Z,firewall,edge-fw,198.51.100.39,10.10.2.217,47016,53,TCP,,conn,conn_open from 198.51.100.39 to 10.10.2.217:53
2017-05-12T10:48:56Z,firewall,edge-fw,198.51.100.139,10.10.33.106,39132,53,TCP,,conn,conn_open from 198.51.100.139 to 10.10.33.106:53
2017-05-12T07:46:41Z,sysmon,host-ward74,10.10.25.115,0.0.0.0,0,0,TCP,1,process_create,Image: C:\Program Files\App\app8.exe ParentImage: C:\Windows\explorer.exe
2017-05-12T00:10:47Z,sysmon,host-ward47,10.10.48.15,0.0.0.0,0,0,TCP,1,process_create,Image: C:\Program Files\App\app25.exe ParentImage: C:\Windows\explorer.exe
2017-05-15T16:35:11Z,firewall,edge-fw,198.51.100.7,10.10.24.147,43445,80,TCP,,conn,conn_open from 198.51.100.7 to 10.10.24.147:80
2017-05-13T17:07:55Z,sysmon,host-ward44,10.10.45.218,0.0.0.0,0,0,TCP,1,process_create,Image: C:\Program Files\Windows Defender\MsMpEng.exe ParentImage: C:\Windows\svchost.exe - Signature update applied
2017-05-14T09:42:46Z,firewall,edge-fw,198.51.100.40,10.10.33.199,1149,443,TCP,,conn,conn_open from 198.51.100.40 to 10.10.33.199:80
2017-05-15T11:55:13Z,sysmon,host-ward40,10.10.41.238,0.0.0.0,0,0,TCP,1,process_create,Image: C:\Program Files\App\app16.exe ParentImage: C:\Windows\explorer.exe
2017-05-13T17:51:54Z,sysmon,host-ward09,10.10.10.78,0.0.0.0,0,0,TCP,1,process_create,Image: C:\Program Files\App\app32.exe ParentImage: C:\Windows\explorer.exe
2017-05-13T09:50:34Z,firewall,edge-fw,198.51.100.11,10.10.47.172,43995,22,TCP,,conn,conn_open from 198.51.100.11 to 10.10.47.172:22
2017-05-12T05:51:00Z,firewall,edge-fw,198.51.100.33,10.10.6.36,46010,443,TCP,,conn,conn_open from 198.51.100.33 to 10.10.6.36:22
2017-05-12T01:38:23Z,sysmon,backup-01,10.10.2.112,0.0.0.0,0,0,TCP,11,file_create,Path: D:\Backups\backup_203.bak
2017-05-13T04:46:45Z,firewall,edge-fw,198.51.100.33,10.10.35.96,53686,53,TCP,,conn,conn_open from 198.51.100.33 to 10.10.35.96:53
2017-05-14T18:11:37Z,firewall,edge-fw,198.51.100.117,10.10.7.130,31395,80,TCP,,conn,conn_open from 198.51.100.117 to 10.10.7.130:80
2017-05-15T10:00:12Z,firewall,edge-fw,198.51.100.37,10.10.43.167,34892,135,TCP,,conn,conn_open from 198.51.100.37 to 10.10.43.167:135
2017-05-12T20:16:27Z,firewall,edge-fw,198.51.100.51,10.10.44.167,42880,53,TCP,,conn,conn_open from 198.51.100.51 to 10.10.44.167:53
2017-05-12T05:23:01Z,firewall,edge-fw,198.51.100.129,10.10.5.193,28083,443,TCP,,conn,conn_open from 198.51.100.129 to 10.10.5.193:443
2017-05-14T07:16:11Z,firewall,edge-fw,198.51.100.143,10.10.30.70,31964,22,TCP,,conn,conn_open from 198.51.100.143 to 10.10.30.70:22
2017-05-12T01:46:18Z,firewall,edge-fw,198.51.100.85,10.10.6.174,20337,445,TCP,,conn,SYN from 198.51.100.85 to 10.10.6.174:445
2017-05-15T15:03:55Z,sysmon,host-ward01,10.10.2.125,0.0.0.0,0,0,TCP,1,process_create,Image: C:\Program Files\App\app30.exe ParentImage: C:\Windows\explorer.exe
2017-05-13T19:25:20Z,firewall,edge-fw,198.51.100.131,10.10.22.45,37876,443,TCP,,conn,conn_open from 198.51.100.131 to 10.10.22.45:80
2017-05-14T20:06:39Z,firewall,edge-fw,198.51.100.90,10.10.30.19,41199,443,TCP,,conn,conn_open from 198.51.100.90 to 10.10.30.19:443
2017-05-13T09:55:45Z,firewall,edge-fw,198.51.100.14,10.10.13.216,15956,135,TCP,,conn,conn_open from 198.51.100.14 to 10.10.13.216:135
2017-05-12T01:31:45Z,sysmon,host-ward02,10.10.3.22,0.0.0.0,0,0,TCP,11,file_create,Path: D:\Backups\backup_105.bak
2017-05-12T08:27:43Z,sysmon,host-ward15,10.10.16.152,0.0.0.0,0,0,TCP,1,process_create,Image: C:\Program Files\App\app9.exe ParentImage: C:\Windows\explorer.exe
2017-05-14T10:37:09Z,sysmon,host-ward12,10.10.13.4,0.0.0.0,0,0,TCP,1,process_create,Image: C:\Program Files\App\app23.exe ParentImage: C:\Windows\explorer.exe
2017-05-14T04:47:02Z,firewall,edge-fw,198.51.100.103,10.10.14.218,26916,80,TCP,,conn,conn_open from 198.51.100.103 to 10.10.14.218:80
2017-05-15T21:30:41Z,sysmon,host-ward11,10.10.12.71,0.0.0.0,0,0,TCP,11,file_create,Path: C:\Users\user147\Documents\doc821.docx
2017-05-12T11:12:42Z,firewall,edge-fw,198.51.100.71,10.10.7.130,61661,80,TCP,,conn,conn_open from 198.51.100.71 to 10.10.7.130:80
2017-05-12T01:38:52Z,sysmon,backup-01,10.10.47.210,0.0.0.0,0,0,TCP,11,file_create,Path: D:\Backups\backup_232.bak
2017-05-12T14:26:26Z,firewall,edge-fw,198.51.100.60,10.10.4.108,6377,443,TCP,,conn,conn_open from 198.51.100.60 to 10.10.4.108:80
2017-05-12T16:15:11Z,sysmon,host-ward11,10.10.12.223,0.0.0.0,0,0,TCP,1,process_create,Image: C:\Program Files\App\app22.exe ParentImage: C:\Windows\explorer.exe
2017-05-13T20:07:58Z,firewall,edge-fw,198.51.100.84,10.10.25.222,10390,80,TCP,,conn,conn_open from 198.51.100.84 to 10.10.25.222:80
2017-05-15T08:26:20Z,windows,host-ward52,10.10.3.207,0.0.0.0,0,0,,4624,logon,Account: DOMAIN\user260 LogonType: 7
2017-05-12T23:01:09Z,firewall,edge-fw,198.51.100.147,10.10.12.10,60678,80,TCP,,conn,conn_open from 198.51.100.147 to 10.10.12.10:80
2017-05-12T16:28:31Z,firewall,edge-fw,198.51.100.53,10.10.32.128,2138,22,TCP,,conn,conn_open from 198.51.100.53 to 10.10.32.128:22
2017-05-14T07:53:28Z,firewall,edge-fw,198.51.100.63,10.10.8.50,37318,53,TCP,,conn,conn_open from 198.51.100.63 to 10.10.8.50:53
2017-05-13T05:27:20Z,sysmon,host-ward76,10.10.27.19,0.0.0.0,0,0,TCP,1,process_create,Image: C:\Program Files\App\app8.exe ParentImage: C:\Windows\explorer.exe
2017-05-13T04:49:17Z,firewall,edge-fw,198.51.100.92,10.10.15.96,13434,80,TCP,,conn,conn_open from 198.51.100.92 to 10.10.15.96:80
2017-05-14T07:09:37Z,firewall,edge-fw,198.51.100.60,10.10.28.38,60348,80,TCP,,conn,conn_open from 198.51.100.60 to 10.10.28.38:80
2017-05-14T13:42:41Z,sysmon,host-ward07,10.10.8.46,0.0.0.0,0,0,TCP,1,process_create,Image: C:\Program Files\App\app3.exe ParentImage: C:\Windows\explorer.exe
2017-05-15T19:22:18Z,windows,host-ward66,10.10.17.32,0.0.0.0,0,0,,4624,logon,Account: DOMAIN\user162 LogonType: 7
2017-05-13T13:23:06Z,firewall,edge-fw,198.51.100.75,10.10.33.215,16496,443,TCP,,conn,conn_open from 198.51.100.75 to 10.10.33.215:443
2017-05-12T18:42:47Z,firewall,edge-fw,198.51.100.19,10.10.12.180,45932,80,TCP,,conn,conn_open from 198.51.100.19 to 10.10.12.180:80
2017-05-15T16:15:04Z,sysmon,host-ward02,10.10.3.228,0.0.0.0,0,0,TCP,11,file_create,Path: C:\Users\user44\Documents\doc520.docx
2017-05-15T04:21:39Z,firewall,edge-fw,198.51.100.45,10.10.47.26,25483,22,TCP,,conn,conn_open from 198.51.100.45 to 10.10.47.26:22
2017-05-14T07:27:26Z,firewall,edge-fw,198.51.100.42,10.10.23.2,48644,80,TCP,,conn,conn_open from 198.51.100.42 to 10.10.23.2:443
2017-05-14T12:53:01Z,firewall,edge-fw,198.51.100.61,10.10.23.170,7810,135,TCP,,conn,conn_open from 198.51.100.61 to 10.10.23.170:135
2017-05-14T22:13:23Z,firewall,edge-fw,198.51.100.88,10.10.5.192,53181,135,TCP,,conn,conn_open from 198.51.100.88 to 10.10.5.192:135
2017-05-15T22:42:29Z,sysmon,host-ward36,10.10.37.146,0.0.0.0,0,0,TCP,11,file_create,Path: C:\Users\user122\Desktop\note508.txt
2017-05-13T11:27:55Z,firewall,edge-fw,198.51.100.130,10.10.23.241,10982,443,TCP,,conn,conn_open from 198.51.100.130 to 10.10.23.241:443
2017-05-12T01:32:07Z,sysmon,host-ward02,10.10.3.52,0.0.0.0,0,0,TCP,11,file_create,Path: D:\Backups\backup_127.bak
2017-05-13T02:04:13Z,firewall,edge-fw,198.51.100.135,10.10.14.32,45651,80,TCP,,conn,conn_open from 198.51.100.135 to 10.10.14.32:80
2017-05-14T19:33:06Z,firewall,edge-fw,198.51.100.9,10.10.8.139,64756,22,TCP,,conn,conn_open from 198.51.100.9 to 10.10.8.139:22
2017-05-13T06:04:46Z,firewall,edge-fw,198.51.100.73,10.10.11.248,4400,80,TCP,,conn,conn_open from 198.51.100.73 to 10.10.11.248:80
2017-05-15T04:21:46Z,firewall,edge-fw,198.51.100.133,10.10.16.163,20889,80,TCP,,conn,conn_open from 198.51.100.133 to 10.10.16.163:80
2017-05-13T11:55:50Z,sysmon,host-ward26,10.10.27.181,0.0.0.0,0,0,TCP,11,file_create,Path: C:\Users\user317\Desktop\note900.txt
2017-05-15T04:52:38Z,firewall,edge-fw,198.51.100.12,10.10.6.182,3929,22,TCP,,conn,conn_open from 198.51.100.12 to 10.10.6.182:22
2017-05-14T05:00:57Z,windows,host-ward26,10.10.27.104,0.0.0.0,0,0,,4624,logon,Account: DOMAIN\user453 LogonType: 7
2017-05-12T07:11:30Z,sysmon,host-ward73,10.10.24.130,0.0.0.0,0,0,TCP,1,process_create,Image: C:\Program Files\App\app12.exe ParentImage: C:\Windows\explorer.exe
2017-05-12T13:59:52Z,firewall,edge-fw,198.51.100.46,10.10.5.223,38194,80,TCP,,conn,conn_open from 198.51.100.46 to 10.10.5.223:80
2017-05-14T21:31:59Z,firewall,edge-fw,198.51.100.117,10.10.34.91,37922,80,TCP,,conn,conn_open from 198.51.100.117 to 10.10.34.91:80
2017-05-12T17:24:05Z,firewall,edge-fw,198.51.100.52,10.10.19.70,39995,22,TCP,,conn,conn_open from 198.51.100.52 to 10.10.19.70:22
2017-05-13T15:55:22Z,windows,host-ward71,10.10.22.39,0.0.0.0,0,0,,4624,logon,Account: DOMAIN\user231 LogonType: 3
2017-05-14T20:13:43Z,sysmon,host-ward01,10.10.2.72,0.0.0.0,0,0,TCP,11,file_create,Path: C:\Users\user153\Desktop\note551.txt
2017-05-12T02:32:22Z,sysmon,host-ward74,10.10.25.147,0.0.0.0,0,0,TCP,1,process_create,Image: C:\Program Files\App\app21.exe ParentImage: C:\Windows\explorer.exe
2017-05-15T23:39:22Z,firewall,edge-fw,198.51.100.25,10.10.13.71,30095,80,TCP,,conn,conn_open from 198.51.100.25 to 10.10.13.71:443
2017-05-12T01:37:36Z,sysmon,backup-01,10.10.31.155,0.0.0.0,0,0,TCP,11,file_create,Path: D:\Backups\backup_156.bak
2017-05-13T22:59:23Z,firewall,edge-fw,198.51.100.132,10.10.1.116,49424,443,TCP,,conn,conn_open from 198.51.100.132 to 10.10.1.116:443
2017-05-14T00:23:17Z,firewall,edge-fw,198.51.100.62,10.10.31.41,25275,53,TCP,,conn,conn_open from 198.51.100.62 to 10.10.31.41:53
2017-05-12T02:37:44Z,firewall,edge-fw,198.51.100.148,10.10.9.181,25131,22,TCP,,conn,conn_open from 198.51.100.148 to 10.10.9.181:443
2017-05-12T15:46:10Z,sysmon,host-ward11,10.10.12.242,0.0.0.0,0,0,TCP,11,file_create,Path: C:\Users\user145\Documents\doc777.docx
2017-05-14T10:29:31Z,firewall,edge-fw,198.51.100.78,10.10.1.174,36986,53,TCP,,conn,conn_open from 198.51.100.78 to 10.10.1.174:53
2017-05-15T21:30:00Z,firewall,edge-fw,198.51.100.95,10.10.6.103,49336,80,TCP,,conn,conn_open from 198.51.100.95 to 10.10.6.103:80
2017-05-12T04:47:37Z,sysmon,host-ward32,10.10.33.133,0.0.0.0,0,0,TCP,1,process_create,Image: C:\Program Files\App\app3.exe ParentImage: C:\Windows\explorer.exe
2017-05-15T18:14:08Z,sysmon,host-ward16,10.10.17.142,0.0.0.0,0,0,TCP,11,file_create,Path: C:\Users\user148\Documents\doc649.docx
2017-05-12T03:06:29Z,firewall,edge-fw,198.51.100.118,10.10.6.220,42438,135,TCP,,conn,conn_open from 198.51.100.118 to 10.10.6.220:135
2017-05-12T21:21:49Z,firewall,edge-fw,198.51.100.119,10.10.38.229,47768,80,TCP,,conn,conn_open from 198.51.100.119 to 10.10.38.229:80
2017-05-12T23:45:47Z,firewall,edge-fw,198.51.100.37,10.10.12.222,8494,22,TCP,,conn,conn_open from 198.51.100.37 to 10.10.12.222:22
2017-05-12T08:15:34Z,firewall,edge-fw,198.51.100.1,10.10.9.116,42470,80,TCP,,conn,conn_open from 198.51.100.1 to 10.10.9.116:443
2017-05-15T20:00:15Z,firewall,edge-fw,198.51.100.60,10.10.39.66,14062,135,TCP,,conn,conn_open from 198.51.100.60 to 10.10.39.66:135
2017-05-14T03:28:31Z,sysmon,host-ward78,10.10.29.46,0.0.0.0,0,0,TCP,1,process_create,Image: C:\Program Files\App\app11.exe ParentImage: C:\Windows\explorer.exe
